is_rumor,thread,in_reply_tweet,event,text,tweet_id,is_source_tweet,in_reply_user,user_id,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,hasperiod,number_punct,negativewordcount,positivewordcount,sentimentscore
1,524932935137628160,5.24943005313409e+17,ottawashooting,@subloke @kellyoxford @obiterdictayo Stated as fact before news outlets even suggested.Still uncertain.Leave news to news pros.Done here.,524945080613093376,0,23429900.0,22507820,0,0,0,3,342,0,90,534,4,4,0,0,0.0
1,524932935137628160,5.249446589928653e+17,ottawashooting,@subloke @HDMcC @kellyoxford @obiterdictayo they confirm facts before 'reporting'.,524946023165460480,0,23429900.0,22507820,0,0,1,4,342,0,90,534,1,3,0,0,0.0
1,524932935137628160,5.249450806130934e+17,ottawashooting,@HDMcC maybe people shouldn't look to the tweets of comedy writers for their news facts?,524946657755299840,0,22507820.0,23429900,0,0,0,1,6378,0,166,711,0,2,0,0,0.0
1,524932935137628160,5.249446589928653e+17,ottawashooting,@subloke @HDMcC I had confirmed the first gunman was dead when I tweeted.,524957372369108993,0,23429900.0,22872643,0,0,0,2,5899,1,591274,910,1,1,0,0,0.15
1,524932935137628160,5.24957372369109e+17,ottawashooting,@kellyoxford @HDMcC I had heard the same before I saw you &amp; many others tweet.,524958146343624704,0,22872643.0,23429900,0,0,0,2,6378,0,166,711,1,3,0,0,0.25
1,524932935137628160,5.24957372369109e+17,ottawashooting,@kellyoxford @subloke you managed to confirm before any other news outlet in Canada. Bravo.,524958563312357376,0,22872643.0,22507820,0,0,0,2,344,0,91,534,2,2,0,0,-0.125
1,524932935137628160,5.249585633123574e+17,ottawashooting,"@HDMcC @kellyoxford where's the ""(sigh) I give up"" emoticon? Do you not understand twitter?",524959184928768002,0,22507820.0,23429900,0,0,0,2,6378,0,166,711,0,7,0,0,0.0
1,524932935137628160,5.249585633123574e+17,ottawashooting,@HDMcC @subloke I can get confirmation and video from witnesses and pass info along without a news producer. Simple stuff.,524959735091847168,0,22507820.0,22872643,0,0,4,2,5899,1,591274,910,2,2,0,0,0.0
1,524932935137628160,5.249597350918472e+17,ottawashooting,@kellyoxford @HDMcC maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.,524960764503674880,0,22872643.0,23429900,0,0,0,2,6378,0,166,711,2,2,0,0,0.0
1,524932935137628160,5.249460231654605e+17,ottawashooting,"@HDMcC @kellyoxford exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists",524962247563431936,0,22507820.0,33041426,0,2,34,2,6147,1,605675,255,1,8,0,0,0.25
1,524932935137628160,5.2496224756343194e+17,ottawashooting,@daxshepard1 @HDMcC THANK YOU.,524962953695858689,0,33041426.0,22872643,0,0,11,2,5899,1,591274,910,1,2,0,0,0.0
1,524932935137628160,5.249585633123574e+17,ottawashooting,@HDMcC @kellyoxford @subloke Perhaps all of Twitter should follow HDM so we can learn the proper ways of Tweeting responsibly.,524970141189431296,0,22507820.0,1365716460,0,0,1,3,1705,0,39,126,1,1,0,0,0.1
1,524932935137628160,5.2496224756343194e+17,ottawashooting,"@daxshepard1 @HDMcC @kellyoxford No, you're right. We should follow comedic writers and trust their sources. That's my first instinct.",524990987308134400,0,33041426.0,17391441,0,0,2,3,3367,0,270,183,3,7,0,0,0.26785714285714285
1,524932935137628160,5.249909873081344e+17,ottawashooting,"@jeremysale @daxshepard1 @HDMcC seeing as though I was 100% correct, yes.",524993526564929536,0,17391441.0,22872643,0,0,1,3,5899,1,591274,910,1,7,0,1,0.0
1,524932935137628160,5.2499352656492954e+17,ottawashooting,@kellyoxford @daxshepard1 @HDMcC Kudos to your relaying of second-hand information! Do you have an app?,524994047451332608,0,22872643.0,17391441,0,0,1,3,3367,0,270,183,0,4,0,0,0.0
1,524932935137628160,5.249940474513326e+17,ottawashooting,"@jeremysale @daxshepard1 @HDMcC hey kid, go enjoy this weird sense of power I've afforded you this morning. Spend it wisely!!",524996012847665152,0,17391441.0,22872643,0,0,0,3,5899,1,591274,910,1,6,0,0,0.3
1,524932935137628160,5.2499601284766515e+17,ottawashooting,"@kellyoxford @daxshepard1 @HDMcC Thanks, that was considerate of you! All the best.",524996728811175936,0,22872643.0,17391441,0,0,1,3,3367,0,270,183,1,4,0,0,0.625
1,524932935137628160,5.249629536958587e+17,ottawashooting,@kellyoxford @daxshepard1 yes from her newly decorated LA living room. Just like Egypt.,525522784748060672,0,22872643.0,22507820,0,0,0,2,344,0,91,534,2,3,0,1,0.13636363636363635
1,524933380929245184,,ottawashooting,"DEVELOPING story: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/5fZ7wO6Gm4 #Ottawa http://t.co/Jb1pi3IysA",524933380929245184,1,,203123011,1,1114,238,0,50161,1,173323,339,2,19,0,0,0.0
1,524933380929245184,5.249333809292452e+17,ottawashooting,"@CTVNews give me a  break Parlement Hill is NOT protected at all, stop the lies lol White House is GARDED and so should be PARLEMENT Hill !",524933921788923905,0,203123011.0,869638356,0,2,1,1,810,0,130,368,0,2,0,0,0.4
1,524933380929245184,5.249333809292452e+17,ottawashooting,@CTVNews And people have a problem with Canada being involved with air strikes against ISIS. Ridiculous!!!!,524934308700893184,0,203123011.0,728394116,0,2,3,1,2859,0,57,107,1,5,0,0,-0.8138020833333331
1,524933380929245184,5.249333809292452e+17,ottawashooting,"RT “@CTVNews: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/FpeMzJjqvU #Ottawa http://t.co/MwNve4PZi0”",524934355383500800,0,203123011.0,361961038,1,0,0,1,2651,0,111,317,2,15,0,0,0.0
1,524933380929245184,5.249333809292452e+17,ottawashooting,"“@CTVNews: DEVELOPING story: Shots fired on Parliament Hill, soldier shot  http://t.co/3oNT7zB1OT #Ottawa http://t.co/VDKVy8Do0J” holy crap",524934572497436672,0,203123011.0,24024005,1,0,0,1,4073,0,107,176,2,19,0,0,-0.8
1,524933380929245184,5.249333809292452e+17,ottawashooting,@CTVNews WHY ARE U NOT CARRYING LIVE ON CFTO TORONTO!!????,524934579908784128,0,203123011.0,23865089,0,0,0,1,2369,0,73,268,0,6,0,0,0.2130681818181818
1,524933380929245184,5.249333809292452e+17,ottawashooting,@CTVNews @MissVioletVega and let the fear mongering BEGIN!!,524935422045327360,0,203123011.0,1320459469,0,0,0,2,982,0,0,0,0,2,0,0,0.0
1,524933380929245184,5.249333809292452e+17,ottawashooting,@CTVNews @CortneywithnoU What possesses people to do this sh…?,524935881925603328,0,203123011.0,25521624,0,0,0,2,2449,0,556,485,0,1,0,0,0.0
1,524933380929245184,5.249343087008932e+17,ottawashooting,@cdnmickeyfan @CTVNews Not anymore.,524937077624803330,0,728394116.0,1305361531,0,0,0,2,9089,0,701,1026,1,1,0,0,0.0
1,524933380929245184,5.249333809292452e+17,ottawashooting,@CTVNews @CTVCalgary #praying,524937409344307201,0,203123011.0,570210929,1,0,0,2,807,0,855,928,0,1,0,0,0.0
1,524933380929245184,5.249339217889239e+17,ottawashooting,@mercedes8118 @CTVNews garded?,524937725661962240,0,869638356.0,2290535714,0,0,0,2,14567,0,605,177,0,5,0,0,0.0
1,524933380929245184,5.249333809292452e+17,ottawashooting,@CTVNews @TSNBobMcKenzie one of those days where I wish there was a dislike button.,524938325493166080,0,203123011.0,225113410,0,0,0,2,3540,0,527,1984,1,1,0,0,0.0
1,524933380929245184,5.249333809292452e+17,ottawashooting,"“@CTVNews: DEVELOPING story: Shots fired on Parliament Hill, soldier shotWar Memorial http://t.co/gyqtRC6fZ4 #Ottawa #WTF",524939464385495040,0,203123011.0,573709351,2,0,0,1,1467,0,61,254,1,12,0,0,-0.5
1,524933380929245184,5.2493772566196224e+17,ottawashooting,@AmeetRules @CTVNews ya auto correct lol regardless you can't just walk into the White House should be same way here Period!,524939840375521280,0,2290535714.0,869638356,0,0,1,2,810,0,130,368,0,2,0,1,0.26666666666666666
1,524933380929245184,5.249333809292452e+17,ottawashooting,"“@CTVNews: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/AKDrKpNHCF #Ottawa http://t.co/2JjaFsYeYq” goodluck",524941477341036546,0,203123011.0,2301655718,1,0,3,1,537,0,240,210,2,14,0,0,0.0
1,524933380929245184,5.249339217889239e+17,ottawashooting,@mercedes8118 @CTVNews Some guy walked into the white house a few weeks ago,524943091820945408,0,869638356.0,608786668,0,0,0,2,1116,0,140,217,0,4,0,0,-0.1
1,524933380929245184,5.249333809292452e+17,ottawashooting,"“@CTVNews: DEVELOPING story: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/sPgr6sVIMZ"" What is wrong with people",524945893867659264,0,203123011.0,488488813,0,0,4,1,5235,0,546,374,1,10,0,0,-0.5
1,524933380929245184,5.249430918209454e+17,ottawashooting,@RyanRente @CTVNews yaand made it just passed front door and was caught lol these guys shot30 times and are STILLat large henseNOT GUARDED !,524946983757557760,0,608786668.0,869638356,0,0,0,2,810,0,130,368,0,3,0,0,0.5047619047619047
1,524933380929245184,5.2493542204532736e+17,ottawashooting,@GodlessDino @CTVNews @MissVioletVega how is this fear mongering if it's actually happening you nitwit?,524948156132655105,0,1320459469.0,2863429554,0,0,0,3,297,0,10,46,0,2,0,0,0.0
1,524933380929245184,5.249358819256033e+17,ottawashooting,@liteyourlife @CTVNews @CortneywithnoU Islam,524948213028388865,0,25521624.0,2863429554,0,0,0,3,297,0,10,46,0,0,0,0,0.0
1,524933380929245184,5.249339217889239e+17,ottawashooting,@mercedes8118 @CTVNews the U.S. has terrible gun laws &amp; even worse healthcare/support for the mentally ill. I'd rather not REQUIRE guards.,524956407511400448,0,869638356.0,16704149,0,0,0,2,4304,0,261,144,4,12,0,0,-0.6333333333333333
1,524933380929245184,5.2495640751140045e+17,ottawashooting,"@stephiloo @CTVNews no one WANTS guards lol however they way the world is now and only to get worse, WE NEED THEM!!!! unfortunately!!!!",524961798290960386,0,16704149.0,869638356,0,0,0,2,810,0,130,368,0,9,0,0,-0.1953125
1,524933380929245184,5.249617982909604e+17,ottawashooting,@mercedes8118 @CTVNews White House needs them more though. Im proud to be from a country that doesn't discuss weapons in the national anthem,524964298733666304,0,869638356.0,16704149,0,0,0,2,4304,0,261,144,1,6,0,1,0.43333333333333335
1,524933380929245184,5.249642987336663e+17,ottawashooting,"@stephiloo @CTVNews lol I agree 😊👍 however with ALL that is happining that our Country as well as Theirs is involved with, WE NEED GUARDS!",524966820785430529,0,16704149.0,869638356,0,0,0,2,810,0,130,368,0,2,0,0,1.0
1,524933399828369409,,ottawashooting,WATCH LIVE: The scene outside Parliament Hill where a soldier has been shot http://t.co/k1d6G8HR0o,524933399828369409,1,,19636948,0,130,33,0,83197,1,640083,367,1,10,0,0,0.06818181818181818
1,524933399828369409,5.249333998283694e+17,ottawashooting,@CP24 all of Canada needs to pray.,524933876347863041,0,19636948.0,1284273828,0,1,0,1,867,0,37,93,1,3,0,0,0.0
1,524933399828369409,5.249333998283694e+17,ottawashooting,@CP24 please don't broadcast location of officers for their safety,524933930068480000,0,19636948.0,251184474,0,2,4,1,466,0,29,163,0,3,0,0,0.0
1,524933399828369409,5.249333998283694e+17,ottawashooting,@CP24 Theres no sound.,524936755288743936,0,19636948.0,573206160,0,0,0,1,8370,0,120,317,1,3,0,0,-0.2
1,524933399828369409,5.249333998283694e+17,ottawashooting,@CP24 sound is not working,524937166171152384,0,19636948.0,1466215338,0,0,0,1,147,0,4,25,0,2,0,0,0.4
1,524933399828369409,5.249333998283694e+17,ottawashooting,"@CP24 @CBCAlerts  Note to all those concerned, in moments of #nationalSecurity GPS &amp; CellularNetworks are jammed in response @CSIS #weUnite",524937429065936896,0,19636948.0,15504380,2,0,0,3,13429,0,213,442,0,7,0,0,-0.1
1,524933399828369409,5.249333998283694e+17,ottawashooting,@CP24 sound?,524939617737662465,0,19636948.0,199002117,0,0,0,1,292,0,4,12,0,3,0,0,0.4
1,524933399828369409,5.249333998283694e+17,ottawashooting,@CP24 should have got them all #FuckTheForces,524941959170121728,0,19636948.0,177991742,1,0,0,1,18832,0,151,88,0,3,0,0,0.0
1,524933657493250048,,ottawashooting,Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/r2qnyftxXF http://t.co/mksfPjJ73r,524933657493250048,1,,14216661,0,389,76,0,209521,1,229438,12077,2,15,0,0,-0.2
1,524933657493250048,5.2493365749325005e+17,ottawashooting,@nationalpost @petermansbridge @CBCNews,524933924888514560,0,14216661.0,350530577,0,0,0,3,2008,0,224,396,0,0,0,0,0.0
1,524933657493250048,5.2493365749325005e+17,ottawashooting,“@nationalpost: Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/SIymvQvye8 http://t.co/DX2PHCiDgl” OH MY,524934259371704322,0,14216661.0,342363014,0,0,0,1,3615,0,264,246,2,15,0,0,-0.2
1,524933657493250048,5.2493365749325005e+17,ottawashooting,RT “@nationalpost: Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/hNk3Hxwdhs http://t.co/mLNSSqKWI7”,524934879117860864,0,14216661.0,361961038,0,0,0,1,2651,0,110,317,2,15,0,0,-0.2
1,524933657493250048,5.2493365749325005e+17,ottawashooting,@nationalpost sending thoughts n prayers,524935019652198402,0,14216661.0,338517621,0,0,0,1,8031,0,905,1812,0,0,0,0,0.0
1,524933657493250048,5.2493365749325005e+17,ottawashooting,@nationalpost @JammieWF nice.,524935145099235329,0,14216661.0,416696463,0,0,0,2,24137,0,10750,10073,1,1,0,0,0.6
1,524933657493250048,5.2493365749325005e+17,ottawashooting,Wow. “@nationalpost: Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/oHIuqnVcQf http://t.co/qRuh3vZnet”,524935981754224640,0,14216661.0,205400771,0,0,0,1,2174,0,1147,1176,3,15,0,1,-0.05
1,524933657493250048,5.2493365749325005e+17,ottawashooting,@nationalpost not what CBC is reporting. But hope so.,524936742366093313,0,14216661.0,107159515,0,0,0,1,834,0,419,658,2,2,0,1,0.0
1,524933657493250048,5.2493365749325005e+17,ottawashooting,"@nationalpost @M_Ivancicevic and tory MPs never lie, so we can totally believe that this is not an orchestration by the govn't/police",524937453720072192,0,14216661.0,431504592,0,0,0,2,45044,0,715,610,0,4,0,0,0.0
1,524933657493250048,5.2493365749325005e+17,ottawashooting,@nationalpost Other outlets reporting multiple assailants,524940127265902592,0,14216661.0,751131445,0,0,0,1,262,0,8,152,0,0,0,0,-0.0625
1,524933657493250048,5.2493365749325005e+17,ottawashooting,“@nationalpost: Two Tory MPs say gunman at Parliament Hill 'shot &amp; killed' http://t.co/lk56CqIjx3 http://t.co/TMz7CGkia8” @A__Sarmed,524940973659684865,0,14216661.0,900988430,0,1,0,2,813,0,34,121,2,22,0,0,-0.2
1,524933657493250048,5.2493365749325005e+17,ottawashooting,"@nationalpost we won't get all the info until they are absolutely certain that the area is clear, most likely.",524942647736422400,0,14216661.0,2280090253,0,0,0,1,239,0,15,110,1,3,0,0,0.20357142857142857
1,524933657493250048,5.2493365749325005e+17,ottawashooting,@nationalpost @glenncalderwood good on you #Canada terrorists should be killed at point.,524947862900473856,0,14216661.0,414150597,1,0,0,2,15792,0,282,537,1,2,0,1,0.24999999999999997
1,524934381828603904,,ottawashooting,Canadian media: Gunman shot soldier at war memorial. http://t.co/zNhxK6wBoy,524934381828603904,1,,428333,0,448,160,0,35650,1,20041193,113,2,8,0,0,0.0
1,524934381828603904,5.249343818286039e+17,ottawashooting,@cnnbrk So Canada's strict gun control policies have failed again,524934633176059904,0,428333.0,1403764388,0,0,1,1,3015,0,69,166,0,1,0,0,-0.5
1,524934381828603904,5.249343818286039e+17,ottawashooting,Non terrorism by definition @cnnbrk: Canadian media: Gunman shot soldier at war memorial. http://t.co/L5km1a7ui9”,524934810695774208,0,428333.0,2408067523,0,0,1,1,28881,0,476,972,2,12,0,0,0.0
1,524934381828603904,5.249346331760599e+17,ottawashooting,@CutGovtSpending @cnnbrk oh puhleeez  one gun death for every couple of thousands in the us - and probably terrorist,524934948122558464,0,1403764388.0,14066645,0,0,5,2,8842,0,572,178,0,1,0,0,0.0
1,524934381828603904,5.249343818286039e+17,ottawashooting,OMG!!! I don't think of this kind of thing in Canada. RT @cnnbrk Canadian media: Gunman shot soldier at war memorial. http://t.co/FOhdzj2rof,524935525661425664,0,428333.0,15844512,0,0,0,1,9839,0,1009,359,3,13,0,1,0.6
1,524934381828603904,5.249343818286039e+17,ottawashooting,@cnnbrk and so it begins ISIS invades Our Peaceful country starting with the ones we let in,524935663427543040,0,428333.0,80384548,0,0,0,1,5878,0,1360,1611,0,0,0,0,0.125
1,524934381828603904,5.249343818286039e+17,ottawashooting,“@cnnbrk: Canadian media: Gunman shot soldier at war memorial. http://t.co/U1k0RqJuv0” what,524935687339274240,0,428333.0,1021042393,0,0,0,1,35517,0,1894,792,2,11,0,0,0.0
1,524934381828603904,5.249343818286039e+17,ottawashooting,カナダのオタワの議会周辺、戦争追悼施設で銃撃、兵士1人負傷。@cnnbrk Canadian media: Gunman shot soldier at war memorial. http://t.co/fJ39PwvEtr,524945476559183872,0,428333.0,123628014,0,0,0,1,11102,0,1932,94,2,10,0,0,0.0
1,524934381828603904,5.2493494812255846e+17,ottawashooting,@schwaid @CutGovtSpending @cnnbrk exactly. Safer there than here in the States by far.,524963857572593664,0,14066645.0,334387917,0,0,0,3,17707,0,580,613,2,2,0,0,0.175
1,524934381828603904,5.2493566342754304e+17,ottawashooting,@ericabecks @cnnbrk do you really think that it's possible to stop everyone?,524964132433698817,0,80384548.0,334387917,0,0,0,2,17711,0,580,613,0,2,0,0,0.1
1,524934673760530432,,ottawashooting,Canadian parliament on lockdown after shooting – live updates http://t.co/PBLZPFqhAP,524934673760530432,1,,87818409,0,119,18,0,91814,1,2807861,1082,1,5,0,0,0.13636363636363635
1,524934673760530432,5.249346737605304e+17,ottawashooting,“@guardian: Canadian parliament on lockdown after shooting – live updates http://t.co/b0V61RxZ0i”,524935286892269568,0,87818409.0,506198762,0,0,0,1,2029,0,101,207,1,10,0,0,0.13636363636363635
1,524934673760530432,5.249346737605304e+17,ottawashooting,"@guardian @acoyne ""We are all infidels"" #outlawIslam",524937877575446528,0,87818409.0,19111502,1,0,0,2,18593,0,1123,1800,0,3,0,0,0.0
